artist_id,full_name,school,east_german,professor_class,gender,country_iso3,continent,region,instagram_handle,instagram_private,instagram_private_allowed,is_business,is_private,follower_count,following_count,posts_count,website,img_count,avg_likes,avg_comments,avg_file_size,avg_width,avg_height,avg_aspect_ratio,umap_1,umap_2
richardweninger,RICHARD WENINGER,Mainz,False,Berning,M,DEU,Europe,Europe & Central Asia,,False,False,,,,,,https://bkmainz.wordpress.com/richard-weninger/,10,,,186178.6,610.9,869.7,0.802317345839342,7.591747,8.209494
robertczolko,Robert Czolkoß,Dresden,True,Kerbach,M,DEU,Europe,Europe & Central Asia,robertczolkoss,False,False,False,False,356.0,618.0,160.0,http://robert-czolkoss.de/,13,59.5,1.5,414876.384615385,732.846153846154,799.0,0.890809442776796,6.9095683,8.657201
robertrudat,Robert Rudat,Leipzig,True,Schröter,M,DEU,Europe,Europe & Central Asia,,False,False,,,,,,http://www.robertrudat.com/,131,,,240550.053435115,980.641221374046,1085.84732824427,0.912367490712966,3.7544017,7.899812
rubenmller,Ruben Müller,Dresden,True,Macketanz,M,DEU,Europe,Europe & Central Asia,,False,False,,,,,,https://rubenalexandermueller.tumblr.com/,34,,,49918.8529411765,499.676470588235,525.323529411765,1.11451760882528,3.6053789,7.5199018
ruidiao,Rui Diao,Bremen,False,Maltzahn,M,,,,rd.uiiao,False,False,False,False,55.0,80.0,210.0,,47,2.85714285714286,0.142857142857143,194302.617021277,1030.93617021277,1067.95744680851,1.00122261335757,7.5590177,5.3138537
ruizhang,Rui Zhang,Braunschweig,False,Ellenrieder,F,CHN,Asia,East Asia & Pacific,ruiiiruiiii,False,False,False,False,149.0,217.0,7.0,https://www.zhangrui.art/,26,,,1998472.11538462,847.692307692308,716.384615384615,1.19823377466806,6.3018284,7.9593244
sabinemller,Sabine Müller,Braunschweig,False,Jenssen,F,DEU,Europe,Europe & Central Asia,minor_maior_meier,False,False,False,False,253.0,605.0,60.0,https://npiece.com/sabine-mueller/works:all?l=en/,38,,,469531.5,1112.07894736842,1325.89473684211,0.884745222862082,8.0540495,6.0853777
sabineschober,Sabine Schober,Dresden,True,Macketanz,F,DEU,Europe,Europe & Central Asia,,False,False,,,,,,http://klassemacketanz.de/?p=129/,1,,,198492.0,567.0,567.0,1.0,6.5942335,8.9082365
salomeberger,Salome Berger,Munster,False,Völker,F,CHE,Europe,Europe & Central Asia,_salomeberger,False,False,False,False,335.0,808.0,50.0,http://salomeberger.com/,40,,,1514112.575,3803.325,4122.125,0.960277150543586,6.68924,8.677747
samparsaei,Sam Parsaei,Alanus,False,Rüter,M,,,,sam.one.11,False,False,False,False,392.0,555.0,81.0,,40,63.7692307692308,4.58974358974359,271892.0,789.6,766.4,1.07863437472143,6.968628,4.259027
sarahscholz,Sarah Scholz,Saar,False,Langendorf,F,,,,zarahscholz,False,False,False,False,747.0,996.0,39.0,,9,84.2222222222222,5.44444444444444,267790.888888889,847.666666666667,1006.55555555556,0.860462473734244,4.374332,7.364364
sarahsteuer,Sarah Steuer,Dresden,True,Kerbach,F,DEU,Europe,Europe & Central Asia,z_zarah_,False,False,False,False,233.0,358.0,31.0,https://sarahsteuer.de/,37,,,599382.189189189,1081.32432432432,1087.59459459459,1.03066793231973,5.0308123,7.678064
sebastianmaas,sebastian maas,Munchen,False,Kneffel,M,DEU,Europe,Europe & Central Asia,sebastian_maas,False,False,False,False,140.0,132.0,5.0,https://www.heldenreizer.com/sebastian-maas/,8,,,450836.125,521.75,571.5,0.936578021460104,4.3247466,6.047189
sebastianschmidt,Sebastian Schmidt,Leipzig,True,,M,,,,themimikry,False,False,False,False,379.0,369.0,54.0,,40,119.0,6.0,285902.15,977.175,999.75,0.99017661345539,4.1852508,5.7067447
sebastijanzupancic,Sebastijan Zupancic,Leipzig,True,Riedel,M,SVN,Europe,Europe & Central Asia,,False,False,,,,,,http://klemenb.bplaced.net/01_SPDKOCNA/de/sebastijan-zupancic-2018-slo-2/,3,,,178574.0,510.666666666667,563.666666666667,1.09639952574105,6.2905107,7.000615
seherzdemir,Seher Özdemir,Nürnberg,False,Munding,F,TUR,Asia,Europe & Central Asia,shr.hkm,True,True,False,True,99.0,97.0,7.0,http://www.klasse-munding.de/index.html,7,,,1435322.14285714,1258.28571428571,1406.42857142857,1.01905356198517,7.331596,5.269562
seungrolee,Seung-ro Lee,Munster,False,Ofen,M,,,,lee.seungro,False,False,False,False,126.0,242.0,94.0,,31,17.5384615384615,1.11538461538462,584664.935483871,963.290322580645,1057.74193548387,0.938763612537239,4.774349,6.2167172
severinemeier,Severine Meier,Offenbach,False,Gunter Reski,F,,,,severine_henriette,False,False,False,False,432.0,598.0,25.0,,9,58.8888888888889,1.88888888888889,263340.888888889,890.0,959.666666666667,0.99217473965123,6.9259377,8.239247
shakoberekashvili,Shako Berekashvili,Saar,False,Langendorf,F,,,,shakobereka,False,False,False,False,217.0,330.0,43.0,,16,,,699498.4375,970.625,1111.3125,0.877154887634033,9.158282,5.407575
silouanedumoulin,silouane dumoulin,Munchen,False,Kneffel,M,FRA,Europe,Europe & Central Asia,silouanedumoulin,False,False,False,False,254.0,438.0,49.0,https://www.silouanedumoulin.com/,30,,,1915504.9,1914.66666666667,1512.1,1.25856314485013,5.1790557,6.992891
simondorfner,SIMON DORFNER,Munchen,False,Fries,M,DEU,Europe,Europe & Central Asia,,False,False,,,,,,https://www.klassefries.de/,1,,,130728.0,700.0,960.0,0.729166666666667,9.229008,6.387748
simonedistler,Simone Distler,Halle,True,Peuger,F,DEU,Europe,Europe & Central Asia,simonedistler,False,False,False,False,74.0,26.0,83.0,https://simonedistler.weebly.com/,59,,,173798.525423729,611.71186440678,724.050847457627,0.855327530143193,9.149457,6.3041916
simonpeter,Simon Peter,Leipzig,True,Ruckhäberle,M,,,,simonadam_peter,False,False,True,False,722.0,387.0,326.0,,84,71.3827160493827,1.33333333333333,451151.25,948.428571428571,1083.20238095238,0.903632999513343,4.6293187,5.566716
simonschadwinkel,Simon Schadwinkel,Bremen,False,Baumkötter,M,,,,pharao_otto,False,False,False,False,302.0,413.0,69.0,,22,28.8235294117647,0.529411764705882,334394.045454545,874.818181818182,977.909090909091,0.952728801545931,5.3262744,5.781142
sinaneuberger,Sina Neuberger,Dresden,True,Kerbach,F,DEU,Europe,Europe & Central Asia,neubergersina,False,False,False,False,221.0,251.0,45.0,http://sina-neuberger.de/,17,,,586435.470588235,1327.29411764706,1361.41176470588,1.00207860874995,5.2119846,7.754229
soenkethaden,Soenke Thaden,Leipzig,True,Schröter,M,DEU,Europe,Europe & Central Asia,,False,False,,,,,,http://soenkethaden.de/,33,,,1219162.27272727,1460.48484848485,1521.0303030303,1.03294094440577,5.944627,7.342616
sofiaantoniadou,Sofia Antoniadou,Dresden,True,Sery,F,,,,sofialak7,False,False,False,False,2706.0,5459.0,788.0,,426,130.690647482014,3.30935251798561,397521.680751174,823.62676056338,1074.82629107981,0.786576143587226,5.7058425,4.892197
sofiaelisanogueiranegwer,Sofia Elisa Nogueira Negwer,Leipzig,True,,F,,,,sofiaelnogueira,False,False,False,False,539.0,540.0,55.0,,30,75.25,2.41666666666667,157093.133333333,1000.93333333333,997.7,1.00202905312928,3.0627456,6.039182
sofiagold,SOFIA GOLD,Munchen,False,Fries,F,,,,sofia_gold2.0,False,False,False,False,105.0,167.0,19.0,,8,14.4285714285714,0.142857142857143,435579.75,766.25,938.25,0.865379307177239,6.221337,7.092891
solnamgung,Sol Namgung,Dresden,True,Sery,F,KOR,Asia,East Asia & Pacific,goonsori,False,False,False,False,373.0,762.0,590.0,https://solnamgung.tumblr.com/,198,,,490654.247474747,1215.69191919192,1145.28787878788,1.17952072565961,7.5865316,5.7973404
solveigschmid,Solveig Schmid,UDKBerlin,True,Lucander,F,,,,ssoollvveeiigg,False,False,False,False,222.0,657.0,78.0,,30,22.4333333333333,0.4,285867.333333333,946.9,1071.83333333333,0.933091765619164,8.102063,7.1825533
soojiekang,Soo jie Kang,Leipzig,True,Schröter,F,KOR,Asia,East Asia & Pacific,soojiek,False,False,False,False,239.0,197.0,38.0,http://www.soojiekang.com,31,,,586242.387096774,1537.1935483871,1434.29032258065,1.09593663106673,6.7503743,8.452398
soominkim,Soomin Kim,Munster,False,Völker,F,,,,sooedge,False,False,True,False,307.0,782.0,459.0,,353,22.7012578616352,1.29874213836478,267885.124645892,959.736543909348,984.631728045326,1.05658694699247,3.4444108,6.0767465
sophiemeurer,SOPHIE MEURER,Mainz,False,Berning,F,,,,soffen2.0,True,False,,,,,,,5,,,1412449.2,1813.2,2084.0,0.919973749871638,4.678113,7.752162
soyoungpark,Soyoung Park,Dresden,True,Kerbach,F,KOR,Asia,East Asia & Pacific,,False,False,,,,,,http://www.solisoy.com/,7,,,1694741.42857143,1665.0,1262.42857142857,1.38763103933187,6.727255,4.211327
srenweigel,Sören Weigel,Bremen,False,Barath,M,DEU,Europe,Europe & Central Asia,soeren_weigel,False,False,False,False,418.0,450.0,256.0,http://www.sörenweigel.de/,249,42.9918699186992,0.784552845528455,243709.236947791,693.987951807229,920.461847389558,0.754285318086113,6.870524,4.179877
stefaniefleischhauer,Stefanie Fleischhauer,Stuttgart,False,Güdemann,F,,,,stefanie_flschhr,False,False,False,False,208.0,283.0,33.0,,22,48.1904761904762,0.523809523809524,246832.272727273,692.045454545455,664.318181818182,1.04873085979613,5.154111,4.3306437
stefaniewinter,STEFANIE WINTER,Munchen,False,Fries,M,,,,stefaniewinter,False,False,False,False,463.0,499.0,278.0,,3,,,173958.333333333,847.666666666667,1072.0,0.789800998296426,5.2912526,6.799065
stefanieziegler,Stefanie Ziegler,Nürnberg,False,Munding,F,DEU,Europe,Europe & Central Asia,zieglerstefanie,True,True,False,True,287.0,616.0,36.0,http://www.klasse-munding.de/index.html,2,,,61368.5,500.0,712.0,0.704253214638972,5.390691,6.6615953
stefanthrck,Stefan Thürck,Offenbach,False,Gunter Reski,M,DEU,Europe,Europe & Central Asia,stefanthuerck,False,False,False,False,127.0,132.0,36.0,http://www.stefanthuerck.de,26,,,405979.576923077,1031.19230769231,857.346153846154,1.24004786071881,6.5820246,7.710532
stellameris,Stella Meris,UDKBerlin,True,Favre,F,CHE,Europe,Europe & Central Asia,stella__meris,False,False,True,False,1085.0,840.0,429.0,http://www.stellameris.com,50,,,200003.18,743.92,1001.48,0.764371602228494,6.989611,6.986366
stellaohlms,Stella Ohlms,Braunschweig,False,Jenssen,F,,,,lolipop83lolipop,False,False,False,False,178.0,721.0,307.0,,41,25.7941176470588,0.970588235294118,471792.268292683,940.170731707317,1098.14634146341,0.889487434912728,6.181963,5.3768597
stephaniebothe,Stephanie Bothe,Stuttgart,False,Bechinger,F,,,,stephanie.bothe,False,False,False,False,162.0,193.0,56.0,,11,32.2,0.8,282380.363636364,966.545454545455,1154.81818181818,0.868566877131018,5.417606,4.274964
steveceknoll,Steve C.E. Knoll,Munster,False,Mik,M,,,,scek_art,False,False,True,False,81.0,28.0,15.0,,6,13.8333333333333,1.0,271512.0,615.833333333333,712.0,0.944157940876771,6.019965,9.331399
sunghyunpark,Sunghyun Park,Munchen,False,Doberauer,M,KOR,Asia,East Asia & Pacific,psh_club,False,False,False,False,71.0,80.0,66.0,http://www.pshclub.com/,36,,,1339762.55555556,1649.22222222222,1380.25,1.29411681294138,5.8719096,9.227136
susannedundler,Susanne Dundler,Nürnberg,False,Munding,F,DEU,Europe,Europe & Central Asia,susannedundler,False,False,False,False,748.0,288.0,150.0,http://www.almdundler.de/,2,,,848662.0,1920.0,1644.0,1.16788321167883,3.421592,7.412861
svenhoppler,Sven Hoppler,Alanus,False,Orosz,M,,,,sven.hoppler,False,False,False,False,451.0,1203.0,21.0,,15,94.8666666666667,1.8,403934.133333333,854.266666666667,932.4,0.958245165747206,3.3305209,6.690754
swanlee,SWAN LEE,Mainz,False,Berning,F,,,,leebooraa,False,False,False,False,98.0,64.0,3.0,,6,14.6666666666667,1.66666666666667,42657.0,814.0,735.333333333333,1.15252551560676,6.9820747,6.0483856
tamaramalcher,Tamara Malcher,Munster,False,Völker,F,DEU,Europe,Europe & Central Asia,tamaramalcher,False,False,True,False,1377.0,1550.0,116.0,https://www.tamaramalcher.com,58,,,397587.568965517,979.879310344828,1013.0,0.987017146345053,6.9194922,6.133503
tanjahehn,Tanja Hehn,Bremen,False,Barath,F,DEU,Europe,Europe & Central Asia,tanja.hehn,False,False,True,False,145.0,73.0,87.0,https://tanjahehn.de/,5,19.0,1.0,289698.6,1154.6,1434.0,0.814622712023538,4.602226,8.195019
tanjahuberti,Tanja Huberti,Saar,False,Langendorf,F,DEU,Europe,Europe & Central Asia,tanjahubertiart,False,False,False,False,129.0,257.0,14.0,https://www.tanjahuberti.com/,7,,,950262.142857143,677.0,770.285714285714,0.91214889296184,3.9451659,7.0675025
tarianoschneider,Tariano Schneider,Mainz,False,Bool,M,,,,tarianoschneider,False,False,False,False,2839.0,525.0,61.0,,14,103.5,2.41666666666667,582714.857142857,915.428571428571,1088.14285714286,0.859335545969108,6.3502054,6.3002567
theresahartmann,Theresa Hartmann,Nürnberg,False,Kühn,F,,,,theresahartmanntheresahartmann,False,False,False,False,284.0,629.0,0.0,,58,29.3103448275862,0.931034482758621,152361.224137931,1046.06896551724,984.793103448276,1.12437043368201,6.406154,6.494717
theresahecker,THERESA HECKER,Munchen,False,Fries,F,DEU,Europe,Europe & Central Asia,,False,False,,,,,,https://demo.brainsome.de/en/theresa.hecker/,4,,,216802.25,511.0,511.5,1.04811632903407,6.2140484,5.5220776
theresaheitfeld,Theresa Heitfeld,Munster,False,Völker,F,,,,theresa.heitfeld,False,False,False,False,139.0,197.0,26.0,,22,35.0454545454545,0.727272727272727,219419.181818182,983.272727272727,1086.86363636364,0.919648524849785,6.171574,5.434494
theresahorlacher,THERESA HORLACHER,Munster,False,Merkel,F,,,,theresa.katharina.horlacher,False,False,True,False,100.0,154.0,10.0,,9,11.5,1.0,449383.555555556,759.666666666667,836.0,0.932446066266012,6.4469385,4.519293
thierryharpes,Thierry Harpes,UDKBerlin,True,Lucander,M,,,,thierryharpes,False,False,True,False,893.0,7262.0,112.0,,21,68.95,1.25,171766.714285714,946.095238095238,991.857142857143,0.984191484951976,6.317946,4.81952
tillbrndenburg,Till Brändenburg,UDKBerlin,True,Held,M,,,,till_braendenbuerg,False,False,False,False,227.0,952.0,30.0,,20,38.3,1.55,490745.55,907.0,1082.9,0.847339628607364,4.387397,6.460518
tillmannziola,Tillmann Ziola,Dresden,True,Kerbach,M,DEU,Europe,Europe & Central Asia,,False,False,,,,,,https://tillmann-ziola.de/,10,,,494570.9,1963.1,2034.4,1.00752789004229,6.3999457,7.492312
tillterschren,Till Terschüren,Braunschweig,False,Scholz,M,DEU,Europe,Europe & Central Asia,,False,False,,,,,,https://npiece.com/till-terschueren/works:all?l=en/,4,,,472257.5,675.25,1094.5,0.617004185773959,7.2915483,7.9882455
timalbrecht,Tim Albrecht,Braunschweig,False,Ellenrieder,M,DEU,Europe,Europe & Central Asia,griselbrecht,False,False,False,False,579.0,651.0,0.0,http://www.albrechtwilke.de,17,,,6476522.35294118,2948.35294117647,3397.41176470588,0.878407316854577,5.880679,7.292033
timkurtz,Tim Kurtz,Stuttgart,False,Güdemann,M,,,,,False,False,,,,,,,12,,,380389.75,1016.0,866.416666666667,1.19717028437345,5.593778,5.3401895
timschmid,Tim Schmid,Braunschweig,False,Ellenrieder,M,,,,tim_schmid,False,False,False,False,696.0,1586.0,26.0,,13,81.5,1.625,82326.9230769231,1052.23076923077,1052.07692307692,1.01013211405799,5.812784,5.205761
tizianabeck,Tiziana Beck,Leipzig,True,Ruckhäberle,F,DEU,Europe,Europe & Central Asia,tizianajill,False,False,False,False,1199.0,762.0,245.0,http://www.tizianajillbeck.de/,93,,,504850.516129032,688.397849462366,910.397849462366,0.776197128186515,6.726608,5.93678
tobiaskrmer,Tobias Krämer,Offenbach,False,Gunter Reski,M,,,,tobi.kraemer_,False,False,False,False,453.0,811.0,14.0,,4,57.6666666666667,1.0,71763.25,581.0,713.75,0.774673980863628,7.3619843,5.2872024
tobiaslutz,Tobias Lutz,Nürnberg,False,Munding,M,DEU,Europe,Europe & Central Asia,,False,False,,,,,,http://www.klasse-munding.de/index.html,21,,,194267.666666667,833.333333333333,957.571428571429,1.15291545646615,8.552234,5.996006
tommessavilla,Tom Messavilla,Munchen,False,Doberauer,M,DEU,Europe,Europe & Central Asia,tommessavilla,False,False,False,False,82.0,103.0,8.0,https://www.tommessavilla.com/,61,,,1285694.44262295,849.885245901639,1032.52459016393,0.842408635640915,4.903898,6.043178
tomoehikita,Tomoe Hikita,Nürnberg,False,Kühn,F,,,,tomoehikita,False,False,False,False,130.0,0.0,18.0,,20,22.6,0.0,229520.25,831.6,956.2,0.896318014418113,6.4531717,7.4176974
toniminge,Toni Minge,Leipzig,True,Schröter,M,DEU,Europe,Europe & Central Asia,toni_minge,False,False,False,False,1799.0,755.0,180.0,http://toniminge.de/,87,214.5,12.5,394818.701149425,1146.70114942529,1044.03448275862,1.23495323855067,5.1320767,8.744023
tristanhuschke,tristan huschke,Munchen,False,Kneffel,M,DEU,Europe,Europe & Central Asia,tristanhuschke,False,False,False,False,170.0,320.0,15.0,https://tristanhuschke.wixsite.com/artist/,17,,,510813.470588235,512.0,614.705882352941,0.859026765927711,6.586149,5.8324027
valentinaeppich,VALENTINA EPPICH,Munchen,False,Fries,F,DEU,Europe,Europe & Central Asia,valentinaeppich,False,False,False,False,162.0,246.0,10.0,https://valentinaeppich.com/,8,,,245301.375,561.5,599.375,0.956040744191718,6.1070976,8.363291
valentinsautier,Valentin Sautier,Leipzig,True,Meller,M,,,,valentinsautier,False,False,False,False,174.0,265.0,4.0,,1,,,211783.0,451.0,513.0,0.879142300194932,5.9997253,8.5269575
verenagrndel,Verena Gründel,Munster,False,Völker,F,DEU,Europe,Europe & Central Asia,vgruendel,False,False,False,False,121.0,238.0,9.0,https://verenagruendel.de/,13,,,176206.153846154,389.076923076923,404.153846153846,1.05311899280004,5.887674,8.80596
veronikamller,Veronika Müller,Saar,False,Langendorf,F,,,,morosova.art,False,False,False,False,77.0,57.0,36.0,,42,12.7777777777778,0.444444444444444,132904.547619048,1049.2380952381,1097.57142857143,0.980827408557138,4.025543,7.730519
vincenthaynes,Vincent Haynes,Bremen,False,Baumkötter,M,DEU,Europe,Europe & Central Asia,v1nnnc3e,True,False,,,,,,https://vincenthaynes.blogspot.com/,29,,,395187.551724138,1163.75862068966,1330.55172413793,0.912895729298502,7.191613,8.118025
vincentkck,Vincent Kück,Bremen,False,Maltzahn,M,,,,vincent_kueck,False,False,False,False,474.0,611.0,57.0,,52,73.468085106383,2.42553191489362,749119.903846154,812.019230769231,914.692307692308,0.9192723402625,8.880618,6.497397
vivienruxton,Vivien Ruxton,Stuttgart,False,Bunk,F,,,,vivi_rux,False,False,False,False,584.0,1125.0,24.0,,16,158.625,7.0625,216583.0625,980.8125,1000.5625,1.03887380514824,4.0798564,5.5928655
weiranwang,Weiran Wang,Stuttgart,False,Güdemann,F,CHN,Asia,East Asia & Pacific,wwrsnow,False,False,False,False,121.0,182.0,341.0,https://weiranwang.squarespace.com/,89,,,887238.011235955,828.775280898876,1152.06741573034,0.725479508474826,5.5994945,6.606424
wiebkemertens,Wiebke Mertens,Bremen,False,Maltzahn,F,DEU,Europe,Europe & Central Asia,merllemerto,False,False,False,False,315.0,340.0,76.0,https://klasse-katrinvonmaltzahn.de/users/wiebke-mertens,35,,,221488.028571429,873.971428571429,866.485714285714,1.08770158620294,4.3161187,7.506734
wiebkespie,WIEBKE SPIEß,Mainz,False,Berning,F,,,,,False,False,,,,,,,4,,,56609.25,553.0,725.0,0.760089285714286,5.162523,7.893291
witalijfrese,Witalij Frese,UDKBerlin,True,Favre,M,RUS,Europe,Europe & Central Asia,witalij.frese,False,False,False,False,595.0,542.0,68.0,http://www.witalijfrese.com/,31,,,196078.387096774,666.806451612903,535.258064516129,1.34924809723914,5.3136377,7.8257923
wonkeunlee,Wonkeun Lee,Dresden,True,Sery,F,,,,yesul.lee,False,False,False,False,278.0,255.0,38.0,,34,55.21875,1.125,137398.794117647,1065.67647058824,1088.73529411765,1.0346149483536,4.5341244,5.3288994
xeniahartok,Xenia Hartok,Munchen,False,Doberauer,F,RUS,Europe,Europe & Central Asia,,False,False,,,,,,https://www.xeniahartok.de/,11,,,745153.727272727,1672.72727272727,1928.90909090909,0.872553259569054,4.605044,8.03659
xiangcao,XIANG CAO,Munster,False,Merkel,M,,,,caoelephant95,False,False,False,False,146.0,317.0,33.0,,45,23.9285714285714,1.78571428571429,856305.155555556,1005.0,988.777777777778,1.06995381027342,4.7641807,6.4026685
yanchuanyang,Yanchuan Yang,Weißensee,True,Linz,M,CHN,Asia,East Asia & Pacific,yanchuanyang,False,False,False,False,90.0,101.0,3.0,https://www.yangyanchuan.com/yangyanchuan,2,12.0,1.0,639106.0,941.0,947.5,0.99331245110952,7.38537,5.5048504
yasinwrheide,Yasin Wörheide,Munster,False,Ofen,M,DEU,Europe,Europe & Central Asia,yasinwoerheide,False,False,False,False,658.0,354.0,119.0,https://www.yasinwoerheide.de/,132,,,2928826.37121212,1805.80303030303,1664.19696969697,1.08564812915962,7.5537295,5.391078
yayoihigashiyama,Yayoi Higashiyama,Braunschweig,False,Jenssen,F,JPN,Asia,East Asia & Pacific,yayoi__higashiyama,False,False,False,False,78.0,52.0,30.0,http://www.yayoihigashiyama.com,66,,,1044216.59090909,2803.78787878788,2994.51515151515,0.95315508362658,8.052536,7.3787684
yeosulmekang,Yeosulme Kang,Bremen,False,Barath,F,KOR,Asia,East Asia & Pacific,bysulme,False,False,False,False,97.0,124.0,74.0,https://yeosulmekang.wordpress.com/,15,,,613178.133333333,741.666666666667,738.266666666667,1.01303437030066,5.6698356,7.744997
yingyingli,Yingying Li,Nürnberg,False,Kühn,F,,,,,False,False,,,,,,,3,,,336714.333333333,885.666666666667,537.333333333333,1.64543587705352,5.695992,4.8601074
yongjinkim,Yongjin Kim,Bremen,False,Maltzahn,M,,,,theyongjin,False,False,False,False,204.0,270.0,28.0,,6,10.0,0.25,462110.833333333,830.0,997.666666666667,0.867819268658418,8.155771,6.817827
yoojinlee,Yoojin Lee,Bremen,False,Maltzahn,F,KOR,Asia,East Asia & Pacific,soobooni,False,False,False,False,40.0,38.0,0.0,http://leeyoojin.de/,36,,,686244.833333333,1036.63888888889,976.666666666667,1.14588324521507,7.845297,7.5839415
youjeongkim,Youjeong Kim,Halle,True,Schama,F,KOR,Asia,East Asia & Pacific,youjeongkim,False,False,False,False,55.0,31.0,6.0,https://youjeong967.wixsite.com/kunst/,18,,,247256.0,676.0,457.444444444444,1.49380684631442,6.7475877,5.70876
youngeunchang,YOUNG EUN CHANG,Mainz,False,Berning,F,KOR,Asia,East Asia & Pacific,youngsportfolio,False,False,False,False,81.0,66.0,56.0,https://www.youngeunchang.com/,26,,,181577.615384615,360.615384615385,414.307692307692,0.869598821029121,6.899035,5.444498
yumikosegawa,YUMIKO SEGAWA,Munster,False,Merkel,F,,,,yumigor,False,False,False,False,561.0,76.0,1833.0,,545,17.2648752399232,0.399232245681382,110432.6,838.535779816514,868.651376146789,0.988440875975147,6.5135612,5.8322825
yunashim,Yun A Shim,Halle,True,Peuger,F,KOR,Asia,East Asia & Pacific,yun_a_shim,False,False,False,False,295.0,500.0,511.0,https://www.burg-halle.de/kunst/malereigrafik/malerei/studienarbeiten/project/yun-a-shim/,57,51.1509433962264,1.18867924528302,304820.771929825,783.368421052632,686.19298245614,1.21851516522911,7.5452385,6.321675
