,tSNEdim1,tSNEdim2,nodeDim1,nodeDim2,nodeDim3,nodeDim4,nodeDim5,nodeDim6,nodeDim7,nodeDim8,nodeDim9,nodeDim10,nodeDim11,nodeDim12,nodeDim13,nodeDim14,nodeDim15,nodeDim16,nodeDim17,nodeDim18,nodeDim19,nodeDim20,nodeDim21,nodeDim22,nodeDim23,nodeDim24,nodeDim25,nodeDim26,nodeDim27,nodeDim28,nodeDim29,nodeDim30,nodeDim31,nodeDim32,nodeDim33,nodeDim34,nodeDim35,nodeDim36,nodeDim37,nodeDim38,nodeDim39,nodeDim40,nodeDim41,nodeDim42,nodeDim43,nodeDim44,nodeDim45,nodeDim46,nodeDim47,nodeDim48,nodeDim49,nodeDim50,nodeDim51,nodeDim52,nodeDim53,nodeDim54,nodeDim55,nodeDim56,nodeDim57,nodeDim58,nodeDim59,nodeDim60,nodeDim61,nodeDim62,nodeDim63,nodeDim64,nodeDim65,nodeDim66,nodeDim67,nodeDim68,nodeDim69,nodeDim70,nodeDim71,nodeDim72,nodeDim73,nodeDim74,nodeDim75,nodeDim76,nodeDim77,nodeDim78,nodeDim79,nodeDim80,nodeDim81,nodeDim82,nodeDim83,nodeDim84,nodeDim85,nodeDim86,nodeDim87,nodeDim88,nodeDim89,nodeDim90,nodeDim91,nodeDim92,nodeDim93,nodeDim94,nodeDim95,nodeDim96,nodeDim97,nodeDim98,nodeDim99,nodeDim100,nodeDim101,nodeDim102,nodeDim103,nodeDim104,nodeDim105,nodeDim106,nodeDim107,nodeDim108,nodeDim109,nodeDim110,nodeDim111,nodeDim112,nodeDim113,nodeDim114,nodeDim115,nodeDim116,nodeDim117,nodeDim118,nodeDim119,nodeDim120,nodeDim121,nodeDim122,nodeDim123,nodeDim124,nodeDim125,nodeDim126,nodeDim127,nodeDim128,instagramHandleCheck2,univNumeric,gender
60,3.0273091793060303,0.5760352611541748,0.181792,0.0783347,-0.206925,0.022625,-0.176997,-0.0538638,-0.350547,0.298996,0.0218066,-0.0492187,0.286105,0.156966,0.0142728,-0.145864,0.0531773,0.159771,0.00699044,-0.105973,-0.0583598,-0.0280687,-0.0114751,-0.0431908,-0.00907816,-0.0309008,0.245919,-0.190245,-0.155265,0.240529,0.00630143,-0.055528,-0.0626035,-0.00321069,0.0384314,-0.124312,-0.132082,0.0081707,-0.281413,-0.191432,-0.258563,0.0756259,0.0699433,0.119706,0.0636138,0.149825,0.0404836,-0.21946,0.00280547,0.005783,0.226561,0.0932412,-0.129546,0.226301,0.024138,0.187441,0.348487,0.294804,-0.0413851,0.0272886,-0.116415,-0.278153,-0.107225,0.07934,-0.0853536,0.113234,0.262672,0.231199,0.357613,0.0529988,0.123458,0.237518,-0.162754,0.097114,0.0449982,-0.414845,-0.496225,0.117149,0.0749718,0.236461,0.309611,0.103481,0.812695,0.199633,0.0883841,-0.677298,0.212577,-0.514275,-0.31924,0.592895,0.10824,-0.173215,-0.511683,-0.260036,0.112423,0.124888,0.0380008,-0.16145,-1.48798,0.441798,0.69999,1.73303,-0.0721146,-0.401777,0.124979,-0.0955713,-0.417614,-0.21692,-0.483862,0.0392736,0.0898417,-0.0925145,-0.0785442,0.224577,0.494693,0.139997,-0.994907,-1.05435,1.00926,-0.349032,0.192559,-0.20538,0.549643,0.853623,0.960506,0.31369,-0.113875,-0.162165,-0.0894753,0.185373,luanlamberty,5,M
61,3.0791280269622803,-0.7028113007545471,0.0606728,0.0335609,-0.130978,0.14454,-0.0111053,-0.416342,-0.00735649,-0.0486891,-0.253438,0.0349883,0.0590329,-0.0471078,0.191656,-0.0394354,-0.148415,-0.0885376,-0.0853211,-0.198277,-0.0358473,0.0316233,0.15623,-0.0008253,-0.0705407,-0.203444,0.246737,0.0127285,0.0136881,0.161895,0.0931337,-0.0201596,-0.183399,0.0182658,-0.203286,-0.04042,-0.259548,-0.330385,-0.158635,0.0958437,0.0541995,-0.0813222,0.172247,0.0329274,-0.119721,0.0575995,-0.00714259,-0.136519,0.0112851,0.132781,0.1641,-0.116337,0.0976147,-0.20116,-0.228409,0.0072122,0.219019,-0.0833905,-0.048298,0.00547734,-0.123548,0.216933,-0.141718,0.0445278,-0.183208,-0.102852,0.686725,0.323575,0.0125626,0.331306,0.0173385,0.597948,-0.184884,0.0255206,-0.173228,-0.493009,-0.419154,-0.32414,-0.141278,-0.208338,0.37164,0.138709,0.812479,0.133441,0.349237,-0.611295,-0.0381454,-0.59266,-0.0804574,0.757845,0.21199,-0.211914,-0.624461,-0.421053,0.111298,0.317802,-0.159508,0.029885,-1.44918,0.265391,0.547702,1.77119,-0.233067,-0.660965,0.125402,0.109403,-0.240695,0.0386585,-0.64785,0.435554,0.262724,-0.27193,-0.026401,0.252647,0.83128,0.439514,-0.889786,-0.822106,1.00606,-0.687167,-0.0343321,0.103403,0.673256,0.820012,0.828424,0.292311,0.0227277,-0.0437828,-0.0776329,0.408448,atsushi_man_nami,5,M
62,2.0136890411376953,-0.829008936882019,-0.0864337,-0.0646417,0.2277,-0.0165418,0.0258293,-0.103173,-0.1943,-0.0328203,-0.0804396,0.345481,-0.026994,0.151924,-0.0611243,-0.308488,-0.113013,0.094262,-0.00781871,-0.11438,0.0184335,0.206333,-0.222333,-0.0319575,-0.232108,-0.00872859,-0.0296753,-0.0395588,-0.209175,0.172154,-0.26033,-0.171229,0.0715774,-0.148873,0.0702406,-0.0214068,-0.00481796,-0.0366797,-0.068185,0.0247819,0.0591936,-0.22766,0.251032,0.126132,0.165874,0.0664262,-0.171319,-0.184495,0.0604348,0.0593622,-0.0728508,0.0761535,0.127042,0.266964,-0.105733,-0.229102,0.503683,0.313003,0.0842169,-0.0628464,-0.193358,-0.032429,0.18378,-0.247303,0.0912902,0.0423163,0.372011,-0.0168671,-0.0936809,0.160766,0.315774,0.627569,-0.0832378,0.14156,-0.040406,-0.352732,-0.209573,-0.0892767,0.103578,-0.0572745,0.325932,0.259468,0.753287,0.201379,0.160182,-0.575361,-0.154502,-0.420363,-0.216349,0.709662,0.141458,0.128801,-0.452192,-0.397914,-0.0674119,0.0795447,-0.0539132,-0.177718,-1.48992,0.354122,0.391677,1.62617,-0.109319,-0.645423,0.229261,-0.0934039,-0.436534,-0.120386,-0.304708,-0.0515565,0.166968,0.0752575,-0.221126,0.357512,0.534606,0.212482,-1.06457,-0.796124,0.980801,-0.415591,-0.0413661,-0.25345,0.557375,0.970257,1.11766,0.33326,-0.0737268,0.118094,-0.0279849,0.133665,theyongjin,5,M
63,1.5294009447097778,-1.2605078220367432,0.0622998,0.262711,0.39175,-0.126406,-0.377445,-0.068958,0.0661859,0.0174356,0.0084334,0.183807,-0.256365,-0.081339,-0.174665,-0.382027,-0.08009,0.0996178,-0.0330784,-0.271612,0.394131,0.254137,-0.190607,0.213555,-0.191905,-0.0750877,0.0410024,0.0991733,-0.217808,0.0255434,-0.00677076,-0.196573,-0.191469,-0.126771,0.251717,0.0982646,0.065333,0.0308078,0.0145304,0.00128367,-0.0525943,-0.0775312,0.455731,-0.208162,0.22828,-0.0879329,0.238999,0.0698584,0.122536,0.289284,-0.232581,-0.0648023,0.126734,0.264609,-0.0295145,-0.32794,0.312136,0.0168846,0.111116,-0.189883,-0.276782,0.00576108,-0.0178864,-0.00978139,0.277251,0.246559,0.450562,0.110796,0.23673,0.0526968,0.462535,0.613871,0.178911,-0.000432537,-0.0523653,-0.475311,-0.506065,-0.254712,-0.0146351,0.305972,0.178061,0.394748,0.717037,0.294255,0.256148,-0.595567,-0.0382324,0.116063,-0.13344,0.422831,0.0682763,-0.146632,-0.131616,-0.731196,0.0475014,-0.149295,-0.00574043,-0.094704,-1.53468,0.661256,0.596365,1.7612,-0.142733,-0.548956,0.468689,-0.00500132,-0.360213,0.00381326,-0.884989,0.137224,0.257616,0.0839209,0.0224815,0.387613,0.643579,0.023578,-0.940955,-0.967201,1.00463,-0.304782,0.329104,0.0573391,0.423254,0.731613,0.877952,0.297674,-0.465373,-0.00225833,-0.316122,-0.0184432,rd.uiiao,5,M
64,2.0035746097564697,-1.093174695968628,-0.195544,0.173289,0.228113,-0.457215,-0.10222,-0.0292864,0.107093,0.11941,-0.0351719,0.163901,-0.0921133,-0.177261,0.0665377,-0.281352,-0.429781,0.0931421,0.152236,-0.144397,0.371849,-0.109465,-0.276944,0.132813,-0.0678819,-0.0609301,0.0191157,-0.247677,-0.10839,0.0541874,-0.08614,0.0412404,-0.0561929,-0.0937048,0.174027,-0.09471,-0.254713,0.0122789,-0.00540135,0.149917,0.0119574,-0.193461,0.369385,0.0282685,0.5816,0.0787484,-0.493173,-0.17664,0.107004,0.159171,0.173122,0.0697921,0.318133,0.0965533,-0.0248556,-0.310381,0.455876,0.245825,-0.0218876,0.206207,-0.31332,0.0512561,-0.00333597,-0.0473433,0.338634,-0.210428,0.464264,0.319134,0.125988,0.189179,0.429506,0.4729,-0.0820162,0.232732,0.0697715,-0.445679,-0.167028,-0.0669024,-0.112603,0.127979,0.0651504,0.147482,0.554824,0.366512,-0.016144,-0.607118,0.00335762,-0.26435,0.100169,0.549882,-0.183914,0.0952314,-0.551219,-0.264834,-0.0463316,-0.0461976,-0.109808,0.0157269,-1.57939,0.508294,0.564087,1.52607,-0.019796,-0.497046,0.0834223,-0.215839,-0.370516,-0.236137,-0.638886,0.169723,0.0524963,0.0163944,-0.183243,0.25211,0.602588,0.143938,-1.07033,-1.01648,1.04834,-0.437889,0.294146,-0.108695,0.615131,0.831349,0.798365,0.436042,-0.111075,-0.0812505,-0.279747,0.291531,atmo______,5,F
65,1.55483877658844,0.5174930095672607,-0.0323154,-0.167447,0.0466557,0.184822,0.0444514,0.0195967,0.0819915,-0.00248029,0.205867,-0.204796,-0.15428,-0.10236,-0.0965039,-0.369457,0.0630171,-0.303206,-0.101678,-0.0678003,0.115593,0.250089,-0.115646,0.123937,-0.142223,0.135651,-0.0447649,-0.0102923,-0.123458,0.0607179,-0.0443371,0.161669,-0.146215,-0.0803896,0.0202415,0.0294166,-0.0939584,-0.1851,0.0675648,-0.0243528,-0.0985323,0.0351428,0.0987359,0.0771592,0.160244,0.0309841,-0.142678,-0.0607006,0.0721454,-0.0501111,0.0121203,-0.0377575,0.0677806,0.224993,-0.12454,0.0395209,0.0803147,-0.130058,0.175985,0.0142159,-0.0827353,-0.0262676,-0.288303,0.121562,0.248922,0.102916,0.553346,0.344167,0.258506,0.0504791,0.209938,0.377635,-0.468596,0.245212,-0.183958,-0.459519,-0.132024,0.000739183,-0.0149161,-0.196381,-0.0327509,-0.0359947,0.939788,0.330366,0.0923114,-0.73072,-0.0530876,-0.331283,-0.0381688,0.300788,0.291506,-0.237334,-0.835525,-0.351257,-0.0187067,0.295982,0.080767,0.0560538,-1.42563,0.337733,0.474303,1.3313,0.0878548,-0.666825,0.0126571,-0.162717,-0.200572,-0.0894168,-0.346787,0.152232,0.126357,0.120184,0.114263,0.257976,0.545994,0.203492,-1.0204,-0.873307,0.94786,-0.648584,0.0889314,-0.170624,0.713729,0.713158,0.881608,0.346417,-0.177395,-0.0708763,-0.335929,0.0901317,pharao_otto,5,M
66,1.2885003089904785,-0.8954979181289673,0.215882,0.298516,0.131354,0.311674,-0.290318,0.00737318,0.0804051,0.240607,-0.132826,0.112852,-0.0141984,0.00364971,0.00304724,-0.1372,-0.0196116,0.0584987,0.16803,0.0203521,0.0915779,0.347833,-0.119615,0.0178809,-0.090734,-0.294304,0.11006,0.425443,-0.209026,0.183042,-0.0837668,-0.0304966,0.041186,-0.305655,-0.153633,0.0350627,-0.00266316,-0.195298,0.0411623,-0.18327,0.0840969,-0.22445,0.294796,-0.162049,-0.0450642,0.116915,0.293888,-0.331573,-0.0175659,0.106904,-0.0390225,-0.147229,-0.155314,0.300774,-0.171623,-0.0956749,0.0377958,0.301114,0.0368356,-0.121134,-0.205276,0.109597,0.216844,0.0321023,0.251219,0.414872,0.118716,0.219795,0.146005,0.22457,0.2225,0.577375,0.206487,0.222707,-0.23926,-0.663951,-0.515267,-0.358358,-0.017208,0.304412,0.284062,0.28435,0.556988,0.391503,0.0207014,-0.604054,0.0380244,-0.392496,-0.54749,0.41266,0.127442,-0.38978,-0.367813,-0.334942,0.168531,0.064123,-0.0129557,-0.2497,-1.42824,0.601635,0.909945,1.58804,-0.306952,-0.286674,0.507285,0.0604343,-0.515106,-0.0572427,-0.576647,0.044782,0.0499665,-0.344048,-0.234493,0.178988,0.641666,0.359435,-1.32274,-0.684471,0.889286,-0.424444,-0.11484,-0.0095228,0.36754,0.754351,0.849926,0.324257,-0.146929,-0.0516958,-0.11914,0.0803575,mu.m.e,5,F
67,2.2194766998291016,-1.7722587585449219,-0.00878074,-0.0270527,0.28705,-0.00663641,-0.10474,-0.0866234,-0.0241212,0.0634388,-0.275338,0.0465829,0.0947787,-0.140894,-0.0526549,0.0561267,-0.0458175,-0.173864,0.110377,0.0160437,0.0554271,0.0181181,0.0456458,-0.0370931,-0.269123,-0.0102804,-0.0279424,0.335219,-0.148181,0.0232654,-0.088307,-0.189646,-0.0221879,-0.103565,0.0675021,-0.145797,-0.337896,-0.556476,0.217926,-0.139486,0.0400752,0.309484,0.257381,-0.150416,-0.253074,-0.175516,0.106775,-0.0399529,-0.363366,0.201928,-0.0329966,0.353928,0.0722954,0.568351,-0.0787994,-0.106404,0.404949,0.349431,0.190773,-0.24018,-0.335973,0.28138,-0.305669,0.140268,-0.0887467,-0.114292,0.617475,0.123772,-0.0255773,0.21006,0.275289,0.325519,-0.166891,0.115257,-0.0626725,-0.636866,-0.637648,-0.0614096,0.0565229,-0.0762087,0.285425,0.0414058,0.896548,0.355544,0.163143,-0.4931,-0.259405,-0.293918,-0.166746,0.227203,0.170705,-0.261792,-0.564407,-0.140568,-0.423977,0.234509,-0.227812,-0.456491,-1.53043,0.55113,0.749748,1.6518,-0.26765,-0.612134,0.156701,-0.12236,-0.39172,-0.145408,-0.239113,-0.53282,-0.12109,0.408826,-0.0721305,0.381085,0.415185,0.342979,-1.30741,-0.887851,1.09221,-0.197999,0.0180158,-0.125738,0.628367,0.836686,1.15672,0.410232,0.184449,-0.0962911,-0.578003,0.384584,soobooni,5,F
68,1.9108669757843018,-1.0255149602890015,0.00569673,0.0854603,0.0826754,-0.171676,-0.274272,-0.175967,-0.100362,0.108438,-0.0999191,0.0557054,-0.0378037,0.0855083,-0.0886058,-0.129727,-0.0404257,-0.0274709,-0.0159708,-0.292084,0.103317,-0.0416709,0.130503,0.0207108,-0.317006,0.00362758,0.0999352,0.102335,-0.155677,0.0739656,-0.0281945,-0.24253,-0.194394,0.0308343,0.195895,-0.0199292,-0.238984,-0.0989969,-0.0462275,0.0621205,0.0293805,0.028361,0.274399,-0.0174287,0.375715,0.0930402,-0.224619,-0.0815402,-0.0115388,0.239978,-0.0102364,-0.123877,0.00302131,0.215675,0.102474,-0.019723,0.406883,0.133657,0.0629047,-0.0800607,-0.197857,0.0499469,0.0935486,-0.0981742,0.316417,0.221568,0.553089,0.214146,0.120994,0.308017,0.287501,0.251844,0.0124095,0.193721,0.0416761,-0.692583,-0.637319,-0.196023,0.162189,0.0571245,0.215654,0.190591,0.817249,0.452161,0.272738,-0.584106,-0.250704,-0.0470421,-0.0183221,0.415837,0.135456,-0.337527,-0.351318,-0.51517,-0.109301,0.173069,-0.21246,0.10009,-1.69012,0.516408,0.292501,1.55215,-0.269682,-0.459311,0.0932314,-0.0213326,-0.432074,-0.0599912,-0.609272,0.199762,-0.0206433,0.224522,0.0392298,0.379358,0.544544,0.255291,-0.994824,-0.98785,1.02768,-0.476409,0.163378,-0.0454841,0.688577,0.803339,0.966725,0.137752,-0.103335,-0.203337,-0.303479,0.118792,fraukules_,5,F
69,2.7047650814056396,0.5521579384803772,0.0251842,0.078504,-0.0910642,-0.161752,-0.178636,-0.125203,-0.0109357,-0.0346358,0.142823,-0.0541111,0.180721,-0.00302233,-0.0883267,-0.104107,0.0234989,0.00356674,-0.123501,0.127271,-0.0034164,-0.0228776,0.159694,0.0410813,-0.00432754,-0.127075,0.121028,0.3013,-0.356319,0.0966795,0.0515018,-0.0933608,-0.0595652,-0.112427,-0.00226657,0.118897,-0.0549958,-0.216183,-0.0995528,-0.105902,-0.186545,0.113331,0.000775736,0.0159377,0.0761219,0.129281,0.046743,-0.14579,0.090341,-0.0978074,0.0345664,0.146306,0.104303,-0.0864649,0.0802228,0.0296685,0.0967532,0.00571944,-0.0175919,-0.0564113,0.0316435,-0.355765,-0.235457,0.143215,0.0880219,-0.0434437,0.361596,0.195251,0.0841896,0.155199,0.108165,0.230354,-0.15356,0.0552609,0.0719943,-0.543093,-0.446727,0.00211067,-0.0666908,-0.0176447,0.327432,0.282134,0.702481,0.16625,0.0195672,-0.614562,0.216859,-0.48519,-0.163873,0.664258,0.0821207,0.00546856,-0.455811,-0.539521,0.029931,-0.253855,-0.128223,-0.0481838,-1.37388,0.382859,0.44526,1.58406,0.0112608,-0.568875,0.295347,-0.0464386,-0.254149,-0.00227748,-0.648087,0.160486,0.0993183,0.0810712,0.186995,-0.0987362,0.787596,0.0658028,-0.939575,-0.716603,0.855304,-0.414785,0.0407461,-0.0277423,0.567442,0.741342,0.749001,0.278511,-0.0354038,-0.0491756,-0.12561,0.106408,lisasinanmrozinski,5,F
70,2.3138394355773926,0.11792895942926407,-0.00379171,0.0939956,-0.16671,0.0412367,-0.13944,-0.279227,-0.10926,0.146117,0.156674,-0.0564906,0.226144,-0.186799,0.0192459,0.173457,-0.231021,-0.120997,0.022178,-0.0709642,0.000206592,-0.131672,0.087483,-0.000958091,0.0639294,0.00683587,-0.0436324,-0.0837547,-0.31492,0.145267,-0.160119,0.0769533,0.00815156,-0.154372,-0.10516,0.000635063,-0.118085,-0.0854853,-0.244951,0.192098,0.0118086,-0.0119922,0.33982,0.0378336,0.221162,0.14456,-0.118573,-0.0406905,-0.0280808,0.00300512,0.0950995,0.139303,0.148168,0.172169,-0.092845,-0.204242,0.341834,0.300096,-0.258763,0.188206,-0.0871923,-0.23519,-0.139135,0.224005,0.322893,-0.0378587,0.513253,0.217942,0.217352,0.11677,0.136527,0.212789,-0.083153,0.163818,0.234124,-0.637508,-0.364261,0.000108984,-0.025712,-0.0589539,0.231688,0.229143,0.77289,0.455707,0.0749173,-0.450759,0.0926482,-0.325816,-0.0377541,0.50374,0.0406836,-0.269044,-0.341578,-0.289244,-0.151542,-0.0451943,-0.330549,-0.0878396,-1.58649,0.201771,0.69518,1.4267,-0.225357,-0.740175,0.122582,-0.179674,-0.34079,-0.214814,-0.65116,0.105151,-0.124121,0.135637,-0.044011,-0.0974329,0.578799,0.216068,-1.098,-1.02555,0.926842,-0.471487,0.135955,-0.0915075,0.597149,0.76609,0.842289,0.526442,-0.224687,-0.00284327,-0.277635,0.0803934,franciscovalencavaz,5,M
71,2.4280264377593994,-0.263340562582016,0.099369,-0.0247999,-0.100323,-0.104663,-0.308259,-0.184287,0.0270138,0.1894,0.0476566,0.00523259,0.133214,0.137117,0.0726429,-0.225132,-0.172456,-0.284902,0.0133439,-0.023413,-0.0545012,-0.021682,-0.255582,0.0481062,0.247954,-0.06997,0.0459896,0.035681,0.0522441,0.187311,-0.00931556,-0.0305188,0.167768,-0.129891,0.151666,0.151667,-0.15138,-0.228917,-0.0263903,-0.114846,-0.119857,-0.120438,0.16139,0.133275,0.106023,-0.176707,-0.168466,-0.0145615,0.0424857,0.0250513,-0.0726823,0.120754,-0.00807483,0.106308,-0.115855,-0.194999,0.324359,-0.127282,-0.202149,0.170107,-0.225765,0.0123713,-0.216918,0.0937013,0.311893,-0.188505,0.519475,0.246264,0.125709,0.0116214,0.219418,0.426705,-0.0742827,0.0671461,-0.17991,-0.645673,-0.757346,-0.00891313,-0.0484785,-0.0918169,0.127771,0.112069,0.85688,0.178997,0.0948514,-0.708613,-0.0959984,-0.332424,0.0842848,0.576565,-0.0529732,0.0876529,-0.38036,-0.283695,-0.0202359,0.204232,-0.0925505,0.0842738,-1.57333,0.254283,0.662952,1.56624,0.00487714,-0.737994,0.186711,-0.0170915,-0.388409,-0.167006,-0.225144,0.0119359,0.214035,-0.0704715,-0.01898,0.290218,0.707927,-0.0145713,-0.842408,-1.03774,0.743389,-0.467671,0.211496,-0.0213082,0.564582,0.941409,1.06544,0.422085,-0.277473,0.0982822,0.0114391,0.0476243,katedevonandrews,5,F
72,2.44040846824646,0.20674948394298553,0.256113,0.0450766,-0.310169,0.119042,-0.205581,-0.347975,-0.0719691,0.108851,0.085714,-0.172394,-0.0701568,0.0155956,0.012897,-0.0788285,-0.000601046,0.0485368,-0.23328,-0.169976,-0.127942,0.0930893,-0.224898,0.0152158,0.0906507,0.0477288,-0.0553524,0.190578,-0.193746,-0.150642,0.0238913,0.017966,0.156881,-0.0546214,-0.0136072,-0.00603252,-0.0275208,-0.239589,-0.136613,0.00160541,0.142207,0.0192066,0.281065,0.0272617,-0.0367826,0.246857,-0.0687031,0.262605,-0.155965,0.102612,0.255168,0.0852119,0.30279,0.0252356,0.00321807,-0.0865869,0.386794,0.158151,-0.190848,0.12659,-0.0722614,0.0832168,-0.0224984,-0.0622165,0.109756,0.178566,0.486424,0.213031,0.140105,0.0618151,-0.0358782,0.254126,-0.189614,0.249058,0.0560348,-0.551449,-0.519574,0.19125,-0.0820637,-0.0392567,0.358726,0.141983,0.882698,0.325914,0.183756,-0.579416,0.0375712,-0.280813,-0.175383,0.591077,0.01899,-0.130475,-0.63795,-0.574511,-0.179179,0.0886085,-0.255049,-0.103895,-1.56629,0.429617,0.507715,1.46696,0.0674157,-0.519271,0.0916702,0.0928856,-0.290752,-0.0902941,-0.428605,0.128534,0.051122,0.214284,-0.0897051,0.0111688,0.577162,0.151877,-0.886106,-0.998981,0.966046,-0.530116,0.260513,-0.00299602,0.53039,0.838376,1.18076,0.328101,-0.0815683,-0.101328,-0.357957,0.137172,enric_freund,5,M
73,2.3508145809173584,-0.027870014309883118,-0.0786644,-0.063855,-0.0239708,-0.00205471,-0.106467,-0.186494,-0.086762,0.130115,-0.017587,0.140626,-0.130949,-0.0138342,0.101656,-0.0617794,-0.144415,-0.255349,-0.153715,-0.137492,-0.0565761,-0.0104983,-0.0730163,0.0551433,-0.122261,-0.0374682,0.0909522,-0.0122516,-0.0996902,0.0631122,-0.11981,0.0607268,-0.0253776,-0.173195,-0.00761263,0.0563778,-0.131965,-0.097984,-0.155116,0.11236,0.0588871,-0.00934338,0.292735,-0.0730423,0.0825545,-0.0536823,-0.0776801,0.0382871,0.0546129,-0.0683297,0.0808148,0.114517,-0.00342229,0.204873,-0.199718,-0.138706,0.239978,0.056057,0.131701,0.0750651,-0.0545884,0.183308,-0.327583,0.142533,0.0911007,-0.0667213,0.455826,0.138977,0.270071,-0.178133,0.271419,0.265089,-0.0833329,0.309711,-0.0757134,-0.521112,-0.288217,0.25061,-0.0940245,-0.115267,0.239303,0.305044,0.737563,0.18639,0.300366,-0.450202,-0.126174,-0.551032,0.0422317,0.550309,0.092949,-0.046696,-0.586069,-0.471241,-0.0298352,0.0956153,0.00670814,-0.0652213,-1.4701,0.278917,0.526823,1.50952,-0.0152502,-0.572493,0.19326,-0.131284,-0.142942,-0.153815,-0.442017,0.211099,0.159844,-0.0401872,-0.118119,0.225016,0.602147,0.11657,-1.01055,-0.804762,0.872254,-0.443545,-0.0284107,-0.133561,0.662211,0.718622,1.06067,0.329525,0.00724034,-0.12465,-0.288451,0.262069,vincent_kueck,5,M
74,1.6531466245651245,-0.10612204670906067,0.0053263,0.131562,0.135145,-0.0392862,-0.365405,-0.143168,-0.043978,0.108795,0.10035,0.0399094,-0.119597,0.0594619,0.124065,-0.119243,-0.0868911,0.125305,-0.160907,-0.150886,0.00994168,0.112053,-0.198873,0.238422,-0.17002,0.141604,0.045238,0.110339,-0.0278966,0.0534521,0.10585,0.0640897,0.144283,-0.0827236,-0.143221,0.173962,0.0445254,-0.0759597,-0.201631,0.148703,-0.0420328,-0.0689848,0.343342,0.00462748,0.0660364,0.0345971,-0.117269,-0.0462226,-0.157143,0.131222,0.171363,0.352114,-0.0884165,-0.026238,0.0474995,-0.152569,0.185125,-0.0210077,-0.0734115,0.0180137,-0.0609341,-0.215093,-0.0427278,-0.232932,0.164018,0.0973136,0.355948,0.141246,0.101241,0.137444,0.272091,0.313683,-0.246326,0.0848541,-0.183393,-0.318552,-0.272733,-0.180169,0.109285,0.157192,0.121169,0.224867,0.577405,0.448304,0.245567,-0.347044,-0.00342684,-0.156972,-0.2348,0.524316,0.174157,-0.225085,-0.550773,-0.238962,-0.0523151,-0.00943302,0.111778,0.158535,-1.40982,0.410704,0.482599,1.65482,0.0207392,-0.667152,0.208882,0.148333,-0.309643,-0.037887,-0.517596,0.143309,0.0740131,0.0184949,-0.0618902,0.266582,0.605015,-0.0103666,-0.807807,-0.731233,1.11634,-0.128364,-0.0300347,-0.020584,0.464661,0.697165,0.997585,0.254298,-0.190703,-0.0723049,-0.0493577,0.0938247,merllemerto,5,F
75,-0.7058961391448975,8.433084487915039,-0.0201039,-0.0491739,0.194626,-0.035606,0.00939536,-0.0139259,-0.188344,-0.0929612,-0.0734484,0.024727,0.192531,-0.0713206,0.0385457,-0.0704212,-0.137274,0.00175342,-0.278412,-0.232866,0.188813,0.302153,0.12028,0.183682,-0.506995,0.221173,-0.18337,0.145138,-0.082942,0.0459673,0.0887012,0.0706717,-0.225832,0.17264,-0.0824883,0.128933,-0.20816,-0.117062,0.0693701,-0.0716888,-0.11142,0.0433288,-0.0517088,0.0395852,-0.0158652,0.113891,-0.0208802,0.117271,0.0322883,-0.167899,-0.125211,0.181451,-0.342409,0.285881,-0.0577995,0.040278,0.284757,-0.0793373,-0.28251,0.219818,-0.319254,-0.0907859,-0.0238841,-0.00780321,0.0272126,0.0373614,0.417681,0.0700872,0.262942,-0.0132462,0.226593,0.356426,-0.0943962,0.398152,0.0938813,-0.484457,-0.0392988,-0.010189,0.0972301,-0.0259155,0.0704496,-0.30732,0.986951,-0.0413095,-0.152243,-0.292895,-0.39892,-0.303524,0.0473614,0.668938,-0.00215661,-0.206091,-0.696182,-0.852842,-0.281466,0.227101,-0.297315,-0.0599954,-1.63829,0.510142,0.304347,1.59534,-0.128647,-0.716862,0.565418,-0.00805738,-0.371128,-0.39091,-0.472649,0.246111,0.14871,0.224765,-0.00966375,0.0879324,0.890843,0.0565005,-1.2337,-1.26251,0.826662,-0.391972,-0.2704,0.341238,0.466713,0.714716,1.04839,0.498497,-0.251896,-0.10615,0.181849,0.233196,minor_maior_meier,4,F
